#,video_id,video_duration_sec,video_transcription_text,video_view_count,video_like_count,video_share_count,video_download_count,video_comment_count,deep_engagement_rate,share_to_like_ratio,is_highly_shareable,complexity_score,claim_status_opinion,verified_status_verified,author_ban_status_banned,author_ban_status_under review,llm_sentiment_score
10586,1574239040,55,my friends understand that there are 7100+ islands in the philippines,5280.0,1153.0,117.0,20.0,4.0,0.29772727272727273,0.10147441457068516,0,1.0,True,False,False,False,1.0
16311,3980979580,50,my colleagues' understanding is that the largest living thing on earth is a tree,66.0,22.0,3.0,1.0,0.0,0.5151515151515151,0.13636363636363635,0,0.9285714285714286,True,False,False,False,1.0
12019,1953105109,38,my position is that human eyeballs do not grow or change their size as they age,2981.0,66.0,15.0,0.0,0.0,0.03723582690372358,0.22727272727272727,0,1.0,True,False,False,False,0.0
6069,8656177868,54,a colleague learned  on an internet forum a claim that avocados never ripen while they are still attached to the tree,236634.0,15668.0,4464.0,267.0,175.0,0.12766973469577492,0.28491192238958385,0,0.9523809523809523,False,False,False,False,0.0
7517,3943545710,47,"a friend encountered a study claiming that starting in 1990, american basketball player michael jordan and the chicago bulls never had a three-game losing streak for eight years",791919.0,354949.0,43477.0,337.0,28.0,0.6142635799873472,0.12248801940560475,0,0.9310344827586207,False,False,False,False,1.0
12508,2365981105,41,our opinion is that it snows in the sahara desert,8547.0,892.0,112.0,17.0,5.0,0.1508131508131508,0.12556053811659193,0,1.0,True,False,False,True,-1.0
12986,8172159366,7,our sentiment is that the harmonica is the best selling musical instrument,2750.0,98.0,28.0,0.0,0.0,0.06618181818181817,0.2857142857142857,0,0.8333333333333334,True,False,False,False,1.0
435,9536086016,19,a friend claimed someone revealed that sweden has the most islands of any country,759040.0,343664.0,70369.0,5620.0,2247.0,0.7590179700674536,0.20476104567251735,0,1.0,False,False,False,True,0.0
2529,1898786911,32,a friend read  in the media that the roar of a lion can be heard up to 5 miles away,336717.0,62882.0,12760.0,1473.0,893.0,0.31886420941027627,0.20291975446073598,0,0.9,False,False,False,True,1.0
5653,6034260888,60,i read  on a website that more people speak english as their second language than those who use it as their primary language,273090.0,129076.0,35165.0,256.0,13.0,0.8618587278919038,0.2724363940624128,0,0.8695652173913043,False,False,False,False,1.0
12951,9147759643,28,our feeling is that cats can't taste sweet flavors,1032.0,32.0,11.0,0.0,0.0,0.06298449612403101,0.34375,1,1.0,True,True,False,False,0.0
18702,2779273688,33,my friends are convinced  that the insect population of the world is 1 billion times more than the world population,5991.0,1258.0,311.0,1.0,0.0,0.36621599065264565,0.24721780604133545,0,0.8,True,False,False,False,0.0
5113,2365147226,28,i learned  from the media that cats can't taste sweet flavors,225186.0,66778.0,5661.0,47.0,31.0,0.3728650981855,0.08477342837461439,0,1.0,False,False,False,False,1.0
2835,7598945016,7,a friend read  on a website a claim that human eyeballs do not grow or change their size as they age,332336.0,168565.0,13369.0,204.0,80.0,0.6302176110923884,0.07931065167739448,0,0.9047619047619048,False,False,False,False,0.0
2204,9902428200,21,a friend learned  from the media that there are currently over 300 cruise ships operating around the world,728927.0,62727.0,23929.0,649.0,358.0,0.18819031261017907,0.38147847019624725,1,0.9444444444444444,False,False,True,False,0.0
3446,3083671544,8,someone learned  on a website that 90% of goods are shipped by ocean freight,345310.0,130602.0,2849.0,2082.0,1072.0,0.4272653557672816,0.021814367314436225,0,1.0,False,False,False,True,1.0
510,6149961383,59,the news reported someone discovered that the average user checks their mobile phone around 150 times each day,854106.0,421844.0,59824.0,6990.0,4563.0,0.7392665547367657,0.1418154578469766,0,0.9444444444444444,False,False,False,False,0.0
4281,6731044575,30,someone read  in the news a claim that the first cricket balls were made of tightly packed sheep wool.,442707.0,57638.0,19321.0,962.0,169.0,0.26840551425660764,0.33521288039140845,1,0.9473684210526315,False,False,False,False,1.0
12195,8491614879,52,my belief is that the eiffel tower gets taller during the summer,449.0,56.0,20.0,0.0,0.0,0.2583518930957684,0.35714285714285715,1,0.9166666666666666,True,True,False,True,1.0
17079,7897186783,54,i can say that drone deliveries are already happening and will become common by 2025,299.0,46.0,12.0,0.0,0.0,0.27424749163879597,0.2608695652173913,0,1.0,True,False,False,False,1.0
14009,5172694027,16,my friends' impression is that q' is the only letter that doesn’t appear in any u.s. state name,2686.0,90.0,2.0,0.0,0.0,0.035740878629932984,0.022222222222222223,0,0.9,True,False,False,False,1.0
4694,4625855134,34,i learned  on social media that the average user checks their mobile phone around 150 times each day,796551.0,385284.0,126306.0,8059.0,3494.0,0.9985135917223128,0.3278257077895786,1,1.0,False,False,False,True,1.0
7661,1947473444,37,"someone read a report mentioning that london, england has the world's oldest subway system",908004.0,405930.0,57487.0,1448.0,274.0,0.6423793287254241,0.14161801295789914,0,1.0,False,False,False,False,1.0
8041,3057732979,34,i read a story claiming that there are billions of eggs produced commercially each year,816695.0,149641.0,1482.0,185.0,24.0,0.18940975517175934,0.009903702862183493,0,1.0,False,False,False,True,0.0
15890,8655258865,16,my colleagues' view is that damascus is the oldest continuously inhabited city in the world,6227.0,2359.0,501.0,33.0,11.0,0.6396338525774852,0.21237812632471387,0,0.8666666666666667,True,False,False,False,1.0
10219,6206790403,51,my family understands that footprints left on the moon won’t disappear as there is no wind,498.0,176.0,29.0,4.0,0.0,0.5522088353413654,0.16477272727272727,0,1.0,True,False,False,True,1.0
10461,7078146081,56,my friends think that it is physically impossible for humans to keep their eyes open while sneezing,5989.0,1368.0,89.0,28.0,8.0,0.2896977792619803,0.06505847953216375,0,1.0,True,False,False,False,1.0
7051,6684057214,15,"a colleague read  in a discussion board a claim that 99% of individuals in denmark, ireland and the united arab emirates have internet access",144692.0,72528.0,26341.0,1137.0,305.0,1.0751942056229784,0.36318387381425105,1,0.875,False,False,False,False,0.0
6330,4350531761,28,a colleague learned  in a discussion board a claim that the continental tectonic plates move at the same rate that fingernails grow,424103.0,163100.0,15759.0,2260.0,417.0,0.5140048525947706,0.09662170447578172,0,0.8181818181818182,False,False,False,False,1.0
9995,2699996014,12,"my family thinks that american industrialist andrew carnegie had a net worth of $475 million usd, worth over $300 billion usd today",8188.0,2530.0,996.0,39.0,12.0,0.691133365901319,0.39367588932806324,1,0.9090909090909091,True,False,False,False,1.0
15144,7251004338,26,my family's impression is that the busiest airport in the world is in the united states,7862.0,94.0,19.0,1.0,0.0,0.019587891121851945,0.20212765957446807,0,0.7647058823529411,True,False,False,False,0.0
933,4474300675,34,i reported an expert discovered that apple seeds contain cyanide,219569.0,43438.0,895.0,135.0,87.0,0.21269851390679012,0.020604079377503567,0,1.0,False,False,False,False,0.0
12647,8636764699,53,our thinking is that a candle’s flame is blue in zero gravity,8874.0,3533.0,1106.0,11.0,2.0,0.7762001352265044,0.3130484007925276,1,0.9230769230769231,True,False,False,False,2.0
18520,8987485261,8,i am convinced  that windshield wipers were invented in 1905,5352.0,364.0,48.0,6.0,2.0,0.09902840059790732,0.13186813186813187,0,1.0,True,False,False,True,1.0
15968,6849754409,19,my colleagues' view is that cold water is just as cleansing as hot water,4020.0,865.0,200.0,9.0,2.0,0.37213930348258706,0.23121387283236994,0,0.7857142857142857,True,False,False,False,0.0
7665,9531792892,12,someone read a report mentioning that a single day on venus takes 243 earth days,883527.0,102704.0,38326.0,2006.0,337.0,0.25395262397187635,0.37316949680635614,1,0.9333333333333333,False,False,False,False,1.0
3485,3125994442,18,someone learned  on a website that smelling green apples help with weight loss,411217.0,259699.0,27065.0,1002.0,514.0,0.8387980068917384,0.10421680483944874,0,1.0,False,False,False,False,1.0
14178,8328198383,30,my friends' sentiment is that sound actually travels in space,7939.0,600.0,88.0,9.0,4.0,0.11323844312885754,0.14666666666666667,0,1.0,True,False,False,False,0.0
8668,9448820423,21,"a friend discovered on tv that every three seconds, there is a birth taking place somewhere in the world",252613.0,143167.0,15319.0,2348.0,875.0,0.7834830353148888,0.10700091501533175,0,0.9473684210526315,False,False,False,False,1.0
7357,1554175291,35,a colleague read  in the media a claim that insects are attracted to light because of the moon,642891.0,310197.0,22333.0,6621.0,1459.0,0.6221536776840865,0.07199618307075827,0,0.8888888888888888,False,False,False,False,0.0
1369,5727898170,14,a colleague mentioned the media revealed outerspace partly smells like diesel fuel and barbeque,777059.0,475169.0,69203.0,1148.0,744.0,0.8850164530621227,0.1456387095959543,0,1.0,False,False,False,True,1.0
14316,8211014386,34,my friends' position is that pineapples are named after pinecones,8336.0,1461.0,254.0,13.0,2.0,0.2718330134357006,0.17385352498288842,0,1.0,True,False,False,False,0.0
18321,4554186409,16,my colleagues are willing to wager that nucelear fission is now being used to produce electricity,6941.0,2103.0,559.0,7.0,2.0,0.5481919031839793,0.265810746552544,0,0.9375,True,False,False,False,0.0
1548,4355171620,50,a friend learned  online that elephants will console each other during stressful situations,856246.0,402705.0,105813.0,6163.0,218.0,0.8631503096072858,0.262755615152531,0,1.0,False,False,False,True,1.0
2585,1570156241,54,a friend read  on social media that it would take less than a month to get to the moon by car at 60mph,963811.0,566598.0,128389.0,1625.0,998.0,0.9946306900419273,0.2265962816670726,0,0.9130434782608695,False,False,False,True,0.0
14589,3459896914,22,my friends' hypothesis is that armadillos have bulletproof shells,8127.0,186.0,36.0,0.0,0.0,0.03617571059431524,0.1935483870967742,0,1.0,True,False,False,False,1.0
14050,6294420246,7,my friends' feeling is that 90% of goods are shipped by ocean freight,7288.0,1977.0,508.0,36.0,11.0,0.4982162458836443,0.2569549822964087,0,1.0,True,False,False,False,0.0
13207,6820144546,52,our reasoning is that the bent joint in the legs of the flamingo is its ankles,2563.0,671.0,235.0,17.0,3.0,0.5591104174795162,0.3502235469448584,1,0.8125,True,False,False,False,1.0
15286,5269973254,31,my family's feeling is that there are billions of eggs produced commercially each year,3243.0,1011.0,217.0,12.0,2.0,0.524822695035461,0.21463897131552917,0,1.0,True,False,False,False,0.0
7577,7197062355,7,a friend discovered a study mentioning that no two tongue prints are alike,796285.0,216009.0,2340.0,2446.0,1054.0,0.29194949044625984,0.010832881963251531,0,0.9230769230769231,False,False,True,False,1.0
354,4610489895,50,a friend reported someone revealed that triskaidekaphobia is the fear of the number 13,135972.0,41157.0,11811.0,569.0,191.0,0.5786411908334069,0.28697426926160796,0,0.9285714285714286,False,False,False,False,1.0
8255,5892086292,60,a colleague read an article mentioning that people don’t sneeze in their sleep,341865.0,221191.0,65765.0,1321.0,786.0,1.2403170842291549,0.29732222377944856,0,1.0,False,False,False,False,1.0
18086,5807884725,12,my family is willing to wager that a double rainbow is a mirror image of the first rainbow,8518.0,28.0,5.0,0.0,0.0,0.0050481333646395865,0.17857142857142858,0,0.8333333333333334,True,False,False,False,1.0
1083,3612403305,38,i reported an expert revealed that our sense of smell and taste decreases by 20%-50% during airplane flights,709251.0,340567.0,87324.0,6633.0,2484.0,0.8846036170551751,0.2564076965765914,0,1.0,False,False,False,False,1.0
7150,4131812098,29,a colleague read  on a website a claim that the longest possible train journey in the world is from portugal to singapore,16594.0,8250.0,1099.0,109.0,14.0,0.7172471977823309,0.1332121212121212,0,0.8636363636363636,False,False,False,True,0.0
12812,4703411216,33,our impression is that sound actually travels in space,4622.0,525.0,182.0,3.0,0.0,0.23366508005192557,0.3466666666666667,1,1.0,True,True,False,False,-1.0
1936,5094167789,8,a friend learned  in a discussion board that violins are constructed from 70 individual wooden pieces,229074.0,129859.0,43047.0,1952.0,1030.0,1.1651955263364677,0.3314903087194573,1,0.9375,False,False,False,False,1.0
17292,5274891311,28,my friends say that a dog’s sense of smell is much more powerful than a human's,6009.0,764.0,232.0,3.0,0.0,0.24446663338325844,0.3036649214659686,1,0.8888888888888888,True,False,False,False,1.0
11230,5797191160,19,my point of view is that the longest location name on the planet earth is 85 letters in english.,1331.0,409.0,41.0,9.0,1.0,0.4214876033057851,0.10024449877750612,0,0.8947368421052632,True,False,False,True,1.0
17203,8040150710,60,my friends tell me that badminton is the fastest ball and net sport in the world,3101.0,490.0,22.0,2.0,0.0,0.18123186069009997,0.044897959183673466,0,0.9375,True,False,False,False,1.0
3992,3413878186,43,"someone read  on social media that at birth, baby pandas are smaller than mice",948632.0,602142.0,73311.0,14994.0,8470.0,0.9318650435574596,0.1217503512460516,0,1.0,False,False,True,False,1.0
3448,8074015802,15,someone learned  on a website that most car horns honk in the key of f,740322.0,135524.0,25627.0,545.0,183.0,0.28961181756046694,0.1890956583335793,0,1.0,False,False,False,True,1.0
5991,3991810047,31,a colleague learned  online a claim that a pineapple plant can only produce one pineapple a year,265552.0,34769.0,1968.0,241.0,113.0,0.15673766343315057,0.056602145589461875,0,0.7647058823529411,False,False,False,False,0.0
6428,8204222177,45,a colleague learned  on a website a claim that neptune was the first planet that was discovered before being seen through a telescope,378996.0,231281.0,36198.0,945.0,422.0,0.906484501155685,0.1565109109697727,0,0.782608695652174,False,False,False,False,0.0
